"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.pinner_avatar","Input.board_id","Input.pin_url","Input.pin_no","Input.index","Input.batch","Answer.Q01Answer0","Answer.Q02Answer0","Answer.Q03Answer0","Answer.Q10Answerb","Answer.Q10Answerc","Answer.Q11Answer_other_a","Answer.Q11Answer_other_b","Answer.Q11Answer_other_c","Answer.Q11Answera","Answer.Q11Answerb","Answer.Q11Answerc","Answer.Q12Answera","Answer.Q12Answerb","Answer.Q12Answerc","Answer.Q13Answer_other_a","Answer.Q13Answer_other_b","Answer.Q13Answer_other_c","Answer.Q13Answera","Answer.Q13Answerb","Answer.Q13Answerc","Answer.Q14Answera","Answer.Q14Answerb","Answer.Q14Answerc","Answer.Q15Answerb","Answer.Q15Answerc","Answer.Q16Answerb","Answer.Q16Answerc","Answer.Q17Answerb","Answer.Q17Answerc","Answer.Q18Answerb","Answer.Q18Answerc","Answer.Q19Answerb","Answer.Q19Answerc","Answer.Q1Answera","Answer.Q1Answerb","Answer.Q1Answerc","Answer.Q20Answerb","Answer.Q20Answerc","Answer.Q21Answerb","Answer.Q21Answerc","Answer.Q22Answerc","Answer.Q23Answerc","Answer.Q24Answerc","Answer.Q25Answerb","Answer.Q25Answerc","Answer.Q26Answerb","Answer.Q26Answerc","Answer.Q2Answerb","Answer.Q2Answerc","Answer.Q3Answerb","Answer.Q3Answerc","Answer.Q4Answerb","Answer.Q4Answerc","Answer.Q5Answerb","Answer.Q5Answerc","Answer.Q6Answerb","Answer.Q6Answerc","Answer.Q7Answerb","Answer.Q8Answerb","Answer.Q8Answerc","Answer.Q9Answerb","Answer.Q9Answerc","Approve","Reject"
"36MUZ9VAE6268529K053M1LDZMBDE4","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3T111IHZ5EQM13SRKSP3OWXQ1ORR94","A1BQBQG2GNY8AY","Approved","Sun Sep 06 11:26:31 PDT 2015","Sun Sep 06 11:28:52 PDT 2015","Wed Sep 09 11:28:52 PDT 2015","2015-09-09 18:33:12 UTC","","","141","100% (4/4)","100% (2/2)","100% (2/2)","https://www.pinterest.com/janice3774/health/","NA","199","https://s-media-cache-ak0.pinimg.com/236x/bb/91/c9/bb91c93588e708b85f3d08e2a11848d8.jpg","505599495637714279","828","5","Female","54","White / Non-Hispanic","","","{}","{}","{}","Health|Food / drink","","","Artificial","","","food/drink icons","{}","{}","Other","","","What's your Protein IQ?
Protein Meter
Women's Health","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DIIW4IV8PV5OEL2N8U14CPZE2OI44","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","32RIADZISS4X5CMSIMTHXYR611P4S8","A1VYRD3HO2WDUN","Approved","Tue Sep 08 08:44:47 PDT 2015","Tue Sep 08 08:47:56 PDT 2015","Fri Sep 11 08:47:56 PDT 2015","2015-09-11 15:48:12 UTC","","","189","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/omahacandy/health/","https://s-media-cache-ak0.pinimg.com/avatars/omahacandy_1329502080_30.jpg","224","https://s-media-cache-ak0.pinimg.com/236x/f5/41/9e/f5419e6da3773785197c4c4519a532fc.jpg","507921664195612267","938","5","Male","60","Asian","","","{}","{}","{}","Weight loss / Dieting|Food / drink","","","Artificial","","","{}","{}","{}","Food/Drink","","","Dr. Oz's Swimsuit Slimdown Drink
1 cup grapefruit or orange or pineapple juice
2 tsp apple cider vinegar
1 tsp honey
Drink before each meal. breaks down fat cells faster than anything else","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D5G8J4N5A4UR5KS1GUSR9RL231VTA","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3TUI152ZZBN40XAW30LA40527VM1QZ","A3KOVCQYR8K3HY","Approved","Wed Sep 09 11:20:25 PDT 2015","Wed Sep 09 11:32:00 PDT 2015","Sat Sep 12 11:32:00 PDT 2015","2015-09-12 18:33:09 UTC","","","695","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/fai_faiza/health/","NA","207","https://s-media-cache-ak0.pinimg.com/236x/3c/40/b8/3c40b82ca1770afca2cbd7e9a5eaf106.jpg","6473993187717261","870","5","Female","47","White / Non-Hispanic","A","","{}","{}","{}","","Health|Infographic|Physical fitness / Sport|Weight loss / Dieting|Food / drink|Sugar|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Outdoors","","{}","{}","{}","","","","{}","Five Things That Will Stop Sugar Cravings","{}","Very healthy","","Very much","","Very much","","Very much","","Not at all","","1","1","","Yes","","Yes","","","","","Not at all","","Not at all","","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","","Head|Face|Stomach|Upper arm|Lower arm|Hand|Lower leg","","White / Non-Hispanic","","Female","","Younger than 18","Happy","","In-shape/athletic",""
"3VMHWJRYHVGCCP7M6BQLYQ95R52FXQ","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3IFS6Q0HJIJRDJL73BVLRZ1P6I7SIQ","A3KOVCQYR8K3HY","Approved","Mon Sep 07 10:19:13 PDT 2015","Mon Sep 07 10:22:43 PDT 2015","Thu Sep 10 10:22:43 PDT 2015","2015-09-10 17:23:40 UTC","","","210","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/kikifonseca/health/","https://s-media-cache-ak0.pinimg.com/avatars/kikifonseca-1401472076_30.jpg","222","https://s-media-cache-ak0.pinimg.com/236x/db/26/11/db2611dfd9dc4346af4f01b9d1758d68.jpg","241857442463547382","927","5","Female","47","White / Non-Hispanic","","","{}","{}","{}","Health|Disease / Illness|Medicine|Science|Infographic|Weight loss / Dieting|Food / drink|Detoxing|Nutritional supplements / Herbs|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","{}","{}","{}","Food/Drink","","","How to Create Your Custom Green Smoothie- make your selections below","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LAZVA75NIR5HMHIHPOIVUON6XSO2A","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3QL2OFSM96I3K37235IDH2TO6M1CNY","A1VYRD3HO2WDUN","Approved","Fri Sep 11 08:32:19 PDT 2015","Fri Sep 11 08:44:08 PDT 2015","Mon Sep 14 08:44:08 PDT 2015","2015-09-14 15:48:37 UTC","","","709","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/katiecaviness/health/","https://s-media-cache-ak0.pinimg.com/avatars/katiecaviness-1403972070_30.jpg","238","https://s-media-cache-ak0.pinimg.com/236x/3a/ac/c6/3aacc67b96acd5eeccccc578f46bd91f.jpg","70087337927903275","994","5","Male","60","Asian","","","diffuser","{}","{}","Other","","","Artificial","","","diffuser","{}","{}","Other","","","3 drop Diffuser Blends
Sweet Dreams:
1 drop juniper berry
1 drop roman chamomile
1 drop lavender
Man Cave:
1 drop bergamot
1 drop cypress
1 drop arborvitae
Energy Trio:
1 drop rosemary
1 drop peppermint
1 drop lemon
Fresh Air:
1 drop melaleuca
1 drop lemon
1 drop lime
Happy Morning:
1 drop peppermint
1 drop wild orange
1 drop lime
Citrus Smiles
1 drop lemon
1 drop wild orange
1 drop grapefruit
Essential Oils with Trevor and Jody
trevorjody@gmail.com
mommymoment.ca/essential-oils","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38G0E1M85M59RIZH1LK2W5DNLH8VU1","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","37QW5D2ZRGMYOD9UUPJUEA7B3Y7S8B","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 13:26:35 PDT 2015","Sun Sep 13 14:21:23 PDT 2015","Wed Sep 16 14:21:23 PDT 2015","","","","3288","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/tabithabeavers/health/","NA","215","https://s-media-cache-ak0.pinimg.com/236x/de/26/dc/de26dc885acf0ebadb6650cf1efa2a42.jpg","326792516682720000","893","5","Female","47","White / Non-Hispanic","B","","{}","{}","{}","","Health|Physical fitness / Sport|Yoga /  Pilates|Mental health|Emotional wellbeing|Beauty / physical appearance","","Indoors","Don't know","","words","{}","{}","Clothes|Other","","","{}","Yoga Poses & Benefits","{}","Very healthy","","Very much","","Very much","","Somewhat","","Somewhat","","1","1","","Don't know","","Yes","","","","","Very much","","Somewhat","","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","","Head|Face|Upper arm|Lower arm|Hand|Upper leg|Lower leg|Foot","","White / Non-Hispanic","","Female","","18 to 29","Happy","","In-shape/athletic",""
"3OCZWXS7ZO7PAYX8MGAO1KN5V2E5LB","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","37C0GNLMHF35IA7O4KR7ZXPKWZ2D69","A1VYRD3HO2WDUN","Submitted","Sat Sep 12 09:20:53 PDT 2015","Sat Sep 12 09:22:40 PDT 2015","Tue Sep 15 09:22:40 PDT 2015","","","","107","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/gmitchell3/health/","https://s-media-cache-ak0.pinimg.com/avatars/gbutler3_1384655800_30.jpg","225","https://s-media-cache-ak0.pinimg.com/236x/36/33/95/363395491efd25afaae589bb5a0fbefc.jpg","102949541457290269","942","5","Male","60","Asian","","","{}","{}","{}","Food / drink","","","Artificial","","","{}","{}","{}","Food/Drink","","","Cuisinart","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31JUPBOORN48XGGAKEHRD4XWXSFL8T","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3NGI5ARFTT5J0L9H3N6L4VFS2VIP16","A1VYRD3HO2WDUN","Approved","Mon Sep 07 07:32:03 PDT 2015","Mon Sep 07 07:38:44 PDT 2015","Thu Sep 10 07:38:44 PDT 2015","2015-09-10 14:43:08 UTC","","","401","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/jazmyneeldridge/health/","https://s-media-cache-ak0.pinimg.com/avatars/jazmyneeldridge-1401322415_30.jpg","235","https://s-media-cache-ak0.pinimg.com/236x/48/d5/d8/48d5d83065766bb3f00950c8987fa7b7.jpg","518617713311735855","978","5","Male","60","Asian","B","","{}","{}","{}","","Health|Physical fitness / Sport|Beauty / physical appearance","","","Indoors","","{}","{}","{}","","Clothes","","{}","{}","{}","Very healthy","","Very much","","Very much","","Somewhat","","Not at all","","","1","","No","","No","","","","","Somewhat","","Somewhat","","Yes","","Head|Upper torso (back)|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","","Head|Lower arm|Hand","","Don't know","","Female","","18 to 29","Happy","","In-shape/athletic",""
"386T3MLZLNVV0KROVLV8FK58UU4807","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3FE2ERCCZX84WDGI9P4WGRS0VIHOP5","A1VYRD3HO2WDUN","Submitted","Sat Sep 12 18:20:25 PDT 2015","Sat Sep 12 18:26:45 PDT 2015","Tue Sep 15 18:26:45 PDT 2015","","","","380","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/anniema33/health/","https://s-media-cache-ak0.pinimg.com/avatars/anniema33_1337116662_30.jpg","197","https://s-media-cache-ak0.pinimg.com/236x/04/73/52/04735294af6a6880f8f35ee98bdd27ff.jpg","456482112203346292","817","5","Male","60","Asian","B","","{}","{}","{}","","Health|Physical fitness / Sport|Running|Workout plan/instructions|Beauty / physical appearance","","","Artificial","","{}","just text","{}","","Other","","{}","THE FLAT BELLY WORKOUT
50 JUMPING JACKS
40 CRUNCHES
40 SQUATS
40 LEG LIFTS
30 JUMPING JACKS
20 BICYCLE CRUNCHES
20 SQUATS
30 LEG LIFTS
RUN 10 Minutes","{}","Somewhat healthy","","Very much","","Very much","","Very much","","Not at all","","","1","","No","","No","","","","","Not at all","","Not at all","","Yes","","Upper torso (front)|Stomach|Upper arm|Lower arm","","Stomach|Upper arm|Lower arm","","Don't know","","Female","","Don't know","Don't know","","In-shape/athletic",""
"32TZXEA1OLKUO8P4F19VCD8DX0E14W","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3BV8HQ2ZZW17K34CKA059WHEBQOA6B","ABT7QTMIYXYO0","Approved","Thu Sep 10 09:23:23 PDT 2015","Thu Sep 10 09:27:59 PDT 2015","Sun Sep 13 09:27:59 PDT 2015","2015-09-13 16:28:10 UTC","","","276","100% (73/73)","100% (29/29)","100% (29/29)","https://www.pinterest.com/clark9106/health/","https://s-media-cache-ak0.pinimg.com/avatars/clark9106_1371087556_30.jpg","233","https://s-media-cache-ak0.pinimg.com/236x/ff/35/53/ff3553d01d0007c25a459f1eb1310f77.jpg","138485757268877279","967","5","Female","22","Black / Non-Hispanic","B","","{}","{}","{}","","Physical fitness / Sport|Beauty / physical appearance","","","Indoors","","{}","{}","{}","","","","{}","Bikini Body Mommy
Loose the Pouch
Bikini Twist
Bike Blast
....(unable to read)
FREE 90 DAY BIKINI BODY MOMMY CHALLENGE
VISIT BIKINIBODYMOMMY.COM","{}","Very healthy","","Somewhat","","Very much","","Somewhat","","Somewhat","","","1","","No","","No","","","","","Somewhat","","Not at all","","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","","Head|Face|Hand|Upper leg|Lower leg|Foot","","White / Non-Hispanic","","Female","","18 to 29","Neither happy nor sad","","In-shape/athletic",""
"3J06WJ78HNK94XOH6BU7SRF6ZOHVVQ","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3K5TEWLKGVB75B2BX60Q2MLW5P6IVW","ABT7QTMIYXYO0","Approved","Wed Sep 09 09:14:08 PDT 2015","Wed Sep 09 09:17:06 PDT 2015","Sat Sep 12 09:17:06 PDT 2015","2015-09-12 16:18:09 UTC","","","178","100% (73/73)","100% (29/29)","100% (29/29)","https://www.pinterest.com/kels_alexandra/health/","https://s-media-cache-ak0.pinimg.com/avatars/kels_alexandra_1337064595_30.jpg","203","https://s-media-cache-ak0.pinimg.com/236x/64/0f/08/640f08c4b3dcb29967491409f2def5da.jpg","507358714246134257","846","5","Female","22","Black / Non-Hispanic","B","","{}","{}","{}","","Beauty / physical appearance","","","Artificial","","{}","Bowl with white powder and a spoon","{}","","Other","","{}","Say Buh-Bye to build up
DIY
Before after","{}","Average","","Not at all","","Not at all","","Very much","","Somewhat","","","1","","No","","No","","","","","Somewhat","","Not at all","","Yes","","Head|Upper torso (back)|Upper arm","","Upper arm","","White / Non-Hispanic","","Female","","18 to 29","Don't know","","Don't know",""
"3ZC62PVYDHATCBY765W74X9CVAXXXY","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","324G5B4FB38UNQKZBI84Q45XX8Z07Y","A1VYRD3HO2WDUN","Approved","Sun Sep 06 08:44:11 PDT 2015","Sun Sep 06 08:46:45 PDT 2015","Wed Sep 09 08:46:45 PDT 2015","2015-09-09 15:48:08 UTC","","","154","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/ashleybrooket12/health/","NA","210","https://s-media-cache-ak0.pinimg.com/236x/b7/12/fc/b712fca7487bc33ce4eea8a0711937f4.jpg","AfQyW_aQhKeqsCnu_7ASWnPk6whk3MQqwF5gBCLxiV-YrsxafIgOutg","885","5","Male","60","Asian","","","{}","{}","{}","Health|Food / drink","","","Don't know","","","{}","{}","{}","Food/Drink","","","9 simple
MORNING RITUALS
TO SUPERCHARGE YOUR METABOLISM","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NQUW096N688BLZKP6N5D0S7HYXL9I","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3MYYFCXHJ37UF7D1NMZ08K83DPY4GP","A3KOVCQYR8K3HY","Approved","Mon Sep 07 16:41:34 PDT 2015","Mon Sep 07 16:47:52 PDT 2015","Thu Sep 10 16:47:52 PDT 2015","2015-09-10 23:48:11 UTC","","","378","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/janice3774/health/","NA","199","https://s-media-cache-ak0.pinimg.com/236x/9b/00/e3/9b00e3719680a0f440e3bb8311af5f0d.jpg","511721576386312551","830","5","Female","47","White / Non-Hispanic","","","{}","{}","{}","Health|Disease / Illness|Physical fitness / Sport|Weight loss / Dieting|Food / drink|Sugar|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","{}","{}","{}","Food/Drink","","","How soda impacts your body.  Further text describes the effects of drinking too much soda on weight, teeth, etc.","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3M93N4X8HKNKLA7JVRBJEGK55XGSJX","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3OUYGIZWR7YJTWOZ742LQQWIX8U0P6","A1VYRD3HO2WDUN","Approved","Wed Sep 09 20:51:58 PDT 2015","Wed Sep 09 20:58:13 PDT 2015","Sat Sep 12 20:58:13 PDT 2015","2015-09-13 04:03:08 UTC","","","375","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/tabicat6901/health/","https://s-media-cache-ak0.pinimg.com/avatars/tabicat6901-1393414789_30.jpg","202","https://s-media-cache-ak0.pinimg.com/236x/63/d3/40/63d3401b0abfb4388fc33a9ad6a7aea7.jpg","458593174529066262","845","5","Male","60","Asian","","","{}","{}","{}","","","Health|Infographic|Physical fitness / Sport|Fitness equipment|Workout plan/instructions|Beauty / physical appearance","","","Outdoors","{}","{}","{}","","","Fitness Equipment","{}","{}","INNER THIGH Challenge
1. PAPER PLATE PLANK SCISSORS 20 reps
2. SIDE LYING LIFTS W/ ANKLE WEIGHTS 40 reps per leg
3. ELEVATED SIDE PLANK LIFTS 10 reps per leg (super hard!)
4. ELEVATED HIPS INNER THIGH LIFTS 10 reps per leg","","","","Very much","","Very much","","Very much","","","","","2 or more","","No","","No","8","No","No","","","","","","Yes","","","","","","ALL White/Non-Hispanic","","Female","","","Neither happy nor sad","",""
"37M4O367VJI9GGFTMSB31X2UV745MD","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3M1CVSFP6050ULNWZJE3F1Y5BPSAQW","A3KOVCQYR8K3HY","Approved","Wed Sep 09 11:46:35 PDT 2015","Wed Sep 09 11:50:27 PDT 2015","Sat Sep 12 11:50:27 PDT 2015","2015-09-12 18:53:08 UTC","","","232","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/aashepherd93/health/","https://s-media-cache-ak0.pinimg.com/avatars/alyssashepherd7-1406115302_30.jpg","228","https://s-media-cache-ak0.pinimg.com/236x/51/ba/dd/51badd0481f7dd961900a00bef9fc1ce.jpg","463026405413712262","949","5","Female","47","White / Non-Hispanic","","","Seasons","{}","{}","Infographic|Other","","","Don't know","","","seasons","{}","{}","Other","","","Winter, Spring, Summer and Fall","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37SDSEDIN92V79C6R4Z8TPOIZMA81A","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3Y4W8Q93LZKQX0MP5SZFBP5JDSVVDK","A1VYRD3HO2WDUN","Submitted","Sat Sep 12 10:19:04 PDT 2015","Sat Sep 12 10:23:35 PDT 2015","Tue Sep 15 10:23:35 PDT 2015","","","","271","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/karinemarlier/health/","NA","219","https://s-media-cache-ak0.pinimg.com/236x/60/00/d4/6000d42cf92b830917689549d7e58a04.jpg","210824826279441320","913","5","Male","60","Asian","","","{}","{}","{}","Health|Physical fitness / Sport|Workout plan/instructions|Beauty / physical appearance","","","Artificial","","","just text","{}","{}","Other","","","Dancer's Legs Workout
Get the lean, toned legs of a dancer with this workout!
Warm-Up:
20 jumping jacks
1:00 standing hamstring stretch
:30 high knees
20 jumping jacks
Workout:
10 squats
10 side lunges (each side)
5 standing calf raises
20 lunges
10 one-legged calf raises (each leg)
10 squats
25 inner thigh leg lifts (each leg)
10 side lunges (each side)
5 jump squats
Stretching:
1;30 standing hamstring stretch
:45 calf stretch (each leg)
3:00 pike stretch
backonpointe.tumblr.com","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30UZJB2POHC8UU7JGA6O5YTOVGN35V","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:49 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:49 PDT 2015","","","3QY7M81QH7MW0GR3FBIM9OK6B6AK7T","A1OF4LT1OZYTDN","Approved","Sun Sep 06 12:22:53 PDT 2015","Sun Sep 06 12:25:10 PDT 2015","Wed Sep 09 12:25:10 PDT 2015","2015-09-09 19:28:08 UTC","","","137","100% (15/15)","100% (15/15)","100% (15/15)","https://www.pinterest.com/goodmantyren89/health/","NA","208","https://s-media-cache-ak0.pinimg.com/236x/47/03/4f/47034fe5e7fa1642297e4eec31e17fe0.jpg","187532771960260991","873","5","Female","54","White / Non-Hispanic","","","{}","{}","{}","Health|Weight loss / Dieting|Food / drink","","","Artificial","","","{}","{}","{}","Food/Drink","","","1200 calories Week Meal Plan and Shopping List

Helping you to get to a healthy weight","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30EMX9PEVKJFWUD1DCBVFVKIKMGSKW","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:50 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:50 PDT 2015","","","3GDTJDAPVUBVQIWPASN82185B9L8MB","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 10:22:54 PDT 2015","Sun Sep 13 10:40:18 PDT 2015","Wed Sep 16 10:40:18 PDT 2015","","","","1044","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/janice3774/health/","NA","199","https://s-media-cache-ak0.pinimg.com/236x/c0/c9/8f/c0c98f257389da514ee82656c63807fe.jpg","511721576386312551","829","5","Female","47","White / Non-Hispanic","","","{}","{}","{}","Health|Infographic|Weight loss / Dieting|Food / drink|Mental health|Emotional wellbeing","","","Artificial","","","{}","{}","{}","Food/Drink","","","15 Reasons You Should Be Drinking Lemon Water Every Morning","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3538U0YQ1FU0WR08MMJXRAK1KA0F3P","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:35:50 PDT 2015","1","BatchId:2081408;","86400","259200","Wed Oct 07 06:35:50 PDT 2015","","","3OLQQLKKNSPMYB0VKYWGEJCAI5QJET","A3J9EHZQ9PERAX","Approved","Sun Sep 06 17:27:31 PDT 2015","Sun Sep 06 17:35:28 PDT 2015","Wed Sep 09 17:35:28 PDT 2015","2015-09-10 00:38:08 UTC","","","477","100% (16/16)","100% (16/16)","100% (16/16)","https://www.pinterest.com/elysecorrin/fitnesshealth/","https://s-media-cache-ak0.pinimg.com/avatars/elysecorrin_1354673238_30.jpg","217","https://s-media-cache-ak0.pinimg.com/236x/7b/6d/ec/7b6dec6ae9d88dd6f0e5a529863f0281.jpg","83316661830503608","905","5","Female","59","White / Non-Hispanic","B","","{}","{}","{}","","Physical fitness / Sport|Fitness equipment|Beauty / physical appearance","","","Artificial","","{}","a leafy circle","{}","","Fitness Equipment|Other","","{}","{}","{}","Somewhat healthy","","Somewhat","","Very much","","Very much","","Somewhat","","","1","","Don't know","","Don't know","","","","","Very much","","Somewhat","","No","","Head|Face|Upper torso (front)|Stomach|Upper arm|Lower arm|Hand|Hip","","Head|Face|Stomach|Lower arm|Hand","","White / Non-Hispanic","","Female","","18 to 29","Neither happy nor sad","","In-shape/athletic",""
