"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.pinner_avatar","Input.board_id","Input.pin_url","Input.pin_no","Input.index","Input.batch","Answer.Q01Answer0","Answer.Q02Answer0","Answer.Q03Answer0","Answer.Q10Answerb","Answer.Q11Answer_other_a","Answer.Q11Answer_other_b","Answer.Q11Answer_other_c","Answer.Q11Answera","Answer.Q11Answerb","Answer.Q11Answerc","Answer.Q12Answera","Answer.Q12Answerb","Answer.Q12Answerc","Answer.Q13Answer_other_a","Answer.Q13Answer_other_b","Answer.Q13Answer_other_c","Answer.Q13Answera","Answer.Q13Answerb","Answer.Q13Answerc","Answer.Q14Answera","Answer.Q14Answerb","Answer.Q14Answerc","Answer.Q15Answerb","Answer.Q16Answerb","Answer.Q16Answerc","Answer.Q17Answerb","Answer.Q17Answerc","Answer.Q18Answerb","Answer.Q18Answerc","Answer.Q19Answerb","Answer.Q1Answera","Answer.Q1Answerb","Answer.Q1Answerc","Answer.Q20Answerb","Answer.Q20Answerc","Answer.Q21Answerb","Answer.Q21Answerc","Answer.Q22Answerc","Answer.Q23Answerc","Answer.Q24Answerc","Answer.Q25Answerb","Answer.Q26Answerb","Answer.Q2Answerb","Answer.Q2Answerc","Answer.Q3Answerb","Answer.Q4Answerb","Answer.Q5Answerb","Answer.Q5Answerc","Answer.Q6Answerb","Answer.Q6Answerc","Answer.Q7Answerb","Answer.Q8Answerb","Answer.Q8Answerc","Answer.Q9Answerb","Approve","Reject"
"362E9TQF2HQL0UEMI9W2D1M247YGIQ","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3BEFOD78W6TU7H9NYPXVLPS09KYM4L","A3KOVCQYR8K3HY","Approved","Fri Sep 11 15:36:34 PDT 2015","Fri Sep 11 15:38:50 PDT 2015","Mon Sep 14 15:38:50 PDT 2015","2015-09-14 22:43:26 UTC","","","136","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/jbistodeau/health/","https://s-media-cache-ak0.pinimg.com/avatars/jbistodeau_1434684022_30.jpg","49","https://s-media-cache-ak0.pinimg.com/236x/2b/8c/08/2b8c08fdd3fbe9fdfd374dad0497617b.jpg","93379392249980714","190","1","Female","47","White / Non-Hispanic","","nail pollish","{}","{}","Beauty / physical appearance|Other","","","Don't know","","","nail polish","{}","{}","Other","","","Ditch the Drugstore","{}","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379OL9DBSSESBK6J8LCV78U3QD0Y9M","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3IJXV6UZ1XJFC4LUOMVG1PWTKISRI9","A3KOVCQYR8K3HY","Approved","Tue Sep 08 17:08:55 PDT 2015","Tue Sep 08 17:16:29 PDT 2015","Fri Sep 11 17:16:29 PDT 2015","2015-09-12 00:18:11 UTC","","","454","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/pinner214709/health/","NA","27","https://s-media-cache-ak0.pinimg.com/236x/bf/8e/9a/bf8e9a32579a261b7f567087c6fd69aa.jpg","528328600010413018","104","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Nutritional supplements / Herbs|Mental health|Emotional wellbeing|Sleep","","","Indoors","","","vaporizer","{}","{}","Other","","","Unable to read text after congestion.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3HJ1EVZS2OJXZH5HDHJR8ZYKNYC3R9","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3XCC1ODXDLBST29D1U0PARNFBPAQR6","A1VYRD3HO2WDUN","Approved","Sun Sep 06 18:11:55 PDT 2015","Sun Sep 06 18:17:52 PDT 2015","Wed Sep 09 18:17:52 PDT 2015","2015-09-10 01:18:07 UTC","","","357","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/jobruce/health/","https://s-media-cache-ak0.pinimg.com/avatars/jobruce_1337115567_30.jpg","33","https://s-media-cache-ak0.pinimg.com/236x/8c/a5/c1/8ca5c1bb268cb5d76101b0f2a8d0b782.jpg","250090585533766822","118","1","Male","60","Asian","","{}","{}","{}","","","Health|Weight loss / Dieting|Food / drink|Beauty / physical appearance","","","Outdoors","{}","{}","{}","","","Nature Scene|Urban Scene","{}","{}","How I Transformed my Body Eating REAL FOOD
(and how you can too!)
www.kulamama.com","","","Very much","","Not at all","","Very much","","","","2 or more","","Yes","","Yes","6","No","No","","","","Yes","","","","ALL White/Non-Hispanic","","Mixed","","","Happy",""
"3BDORL6HKKDLCH106AUS122ETBPRCV","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","39K0FND3AHF996P47Q7MYSE01Q7MA1","A3KOVCQYR8K3HY","Approved","Thu Sep 10 10:58:25 PDT 2015","Thu Sep 10 11:00:20 PDT 2015","Sun Sep 13 11:00:20 PDT 2015","2015-09-13 18:03:07 UTC","","","115","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/sweetdarky2407/health/","NA","47","https://s-media-cache-ak0.pinimg.com/236x/8d/39/f7/8d39f785eb3a25d3bd27049a12c46e9d.jpg","48343395974183380","178","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Disease / Illness|Weight loss / Dieting|Food / drink|Sugar|Nutritional supplements / Herbs|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","{}","{}","{}","Food/Drink","","","60 Healthy snack ideas","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3FULMHZ7OUXRKXBT8NSTW5WGVBA4M8","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3IO1LGZLK9XT1FBXNCGRD5BJL8N86G","A1VYRD3HO2WDUN","Submitted","Sat Sep 12 18:10:03 PDT 2015","Sat Sep 12 18:17:33 PDT 2015","Tue Sep 15 18:17:33 PDT 2015","","","","450","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/cb810/health/","https://s-media-cache-ak0.pinimg.com/avatars/cb810_1397235097_30.jpg","22","https://s-media-cache-ak0.pinimg.com/236x/50/41/98/504198a7d3be6536b8c2eb278fd8312a.jpg","187954984425006500","78","1","Male","60","Asian","","{}","{}","{}","","","Health|Disease / Illness|Infographic","","","Artificial","{}","{}","medicine, medical tools","","","Other","{}","{}","HIV /AIDS
facts, figures, and trajectory of a global illness
Over much of the last 30 years, HIV/AIDS contraction has accelerated.
But it has finally stabilized.
evidence of global progress 2001 - 2012
what brought about this dramatic shift?
HIV/AIDS is one of several worldwide concerns addressed by the Millennium Development goals we are making extreme progress on","","","Not at all","","Not at all","","Not at all","","","","2 or more","","No","","No","3","Yes","No","","","","No","","","","ALL Black/Non-Hispanic","","Mixed","","","Sad",""
"3JU8CV4BRLC19TIOJNZUR7WGH7KOPX","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","36WLNQG78ZAGGS2JW6JZGVTXADHBEQ","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 11:41:23 PDT 2015","Sun Sep 13 11:54:31 PDT 2015","Wed Sep 16 11:54:31 PDT 2015","","","","788","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/kimsroom2/health/","https://s-media-cache-ak0.pinimg.com/avatars/broekeragraviad_1414177772_30.jpg","44","https://s-media-cache-ak0.pinimg.com/236x/6f/14/6d/6f146d893df0bb8c149cbb9699e0320a.jpg","203928689352720313","170","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Disease / Illness|Science|Infographic|Weight loss / Dieting|Food / drink|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Artificial","","","text","{}","{}","Food/Drink|Other","","","Got Water?  Why  Dehydration is Making You Sick and Fat","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3WPCIUYH1A88XOK6AVUYLNLE2WYDTU","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3L2IS5HSFAIZ6XO2PW3DB8FUDP3UNR","A1VYRD3HO2WDUN","Submitted","Sat Sep 12 18:02:01 PDT 2015","Sat Sep 12 18:06:00 PDT 2015","Tue Sep 15 18:06:00 PDT 2015","","","","239","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/beekeekee/health/","https://s-media-cache-ak0.pinimg.com/avatars/beekeekee_1329918037_30.jpg","12","https://s-media-cache-ak0.pinimg.com/236x/3b/5d/22/3b5d220389217a3ae9e568cd12287100.jpg","345158758914979292","36","1","Male","60","Asian","","{}","{}","{}","Food / drink","","","Artificial","","","{}","{}","{}","Food/Drink","","","DIY Starbucks
Holiday Recipes
Peppermint Mocha
Gingerbread Latte
Eggnog Latte
Chai Tea Latte
Caramel Brulee Latte
Pumpkin spice Latte","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"33N1S8XHHMLAR5DT0UZL69LMYVHZ16","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3300DTYQT2H3KY48FOGPBKOWWZ7QEE","A3KOVCQYR8K3HY","Approved","Sun Sep 06 12:25:55 PDT 2015","Sun Sep 06 12:28:56 PDT 2015","Wed Sep 09 12:28:56 PDT 2015","2015-09-09 19:33:10 UTC","","","181","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/leahannxo/health/","https://s-media-cache-ak0.pinimg.com/avatars/leahannxo-1407809982_30.jpg","26","https://s-media-cache-ak0.pinimg.com/236x/09/f5/8d/09f58dd42c15587d69eebacdb2970ed1.jpg","448671181601705321","100","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Infographic","","","","","","drawing","{}","{}","Other","","","Drawing of a head with shoulders outlining the upper, lower, middle of the back. The text is unreadable.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"36GJS3V78VQHV5YS0RH2P212HMNGJ2","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3T111IHZ5EQM13SRKSP3OWXQ1RTR9C","A3KOVCQYR8K3HY","Approved","Tue Sep 08 11:57:15 PDT 2015","Tue Sep 08 12:02:28 PDT 2015","Fri Sep 11 12:02:28 PDT 2015","2015-09-11 19:03:09 UTC","","","313","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/soniurnezis/health/","https://s-media-cache-ak0.pinimg.com/avatars/soniurnezis-1405826722_30.jpg","42","https://s-media-cache-ak0.pinimg.com/236x/6c/7d/6b/6c7d6b18b0757b50233af4bad66fce4e.jpg","265782815484696349","157","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Physical fitness / Sport|Workout plan/instructions|Weight loss / Dieting|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Outdoors","","{}","{}","{}","","Fitness Equipment|Nature Scene","","{}","All About the Abs Workout","{}","Very healthy","Very much","","Very much","","Very much","","Not at all","","1","","Don't know","","Don't know","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Head|Face","White / Non-Hispanic","","Female","","18 to 29","Happy","","In-shape/athletic"
"3E9VAUV7BWE6G3GO0RQV335NWVIYA1","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3OB0CAO74HPODAMWWZ5P99OBNV7HYT","A3KOVCQYR8K3HY","Approved","Thu Sep 10 09:20:06 PDT 2015","Thu Sep 10 09:22:21 PDT 2015","Sun Sep 13 09:22:21 PDT 2015","2015-09-13 16:23:10 UTC","","","135","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/mkelee/health/","NA","41","https://s-media-cache-ak0.pinimg.com/236x/cb/22/c0/cb22c0fb59b52e3e83a6ff96e1cd0930.jpg","100134791691210572","151","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Mental health|Emotional wellbeing","","","Don't know","","","life","{}","{}","Other","","","21 Questions Your Daughter Really Needs You to Ask Her","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3TCFMTM8HEOKLUAHBNQ7JYBFDMJ212","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3QJOXOW4XJRCZJ6GNV98UB4RM4IEMZ","A2O0Z7B05DIGP1","Approved","Wed Sep 09 18:19:18 PDT 2015","Wed Sep 09 18:23:13 PDT 2015","Sat Sep 12 18:23:13 PDT 2015","2015-09-13 01:28:08 UTC","","","235","100% (4/4)","100% (4/4)","100% (4/4)","https://www.pinterest.com/syyddnee/health/","NA","20","https://s-media-cache-ak0.pinimg.com/236x/6d/4b/77/6d4b77284a255c7e9966712e5cd1c7f2.jpg","365424957235577016","73","1","Female","70","White / Non-Hispanic","","{}","{}","{}","","","","Artificial","","","{}","{}","{}","Nature Scene","","","What the bible says about Worry/Anxiety 
Don't worry trust Jesus!","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3P888QFVX3UM95J3J0EJRCMQM36OQO","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","32VNZTT0A74L4XMF3XTC7OMAFWF4RN","A3KOVCQYR8K3HY","Approved","Sun Sep 06 12:03:10 PDT 2015","Sun Sep 06 12:05:42 PDT 2015","Wed Sep 09 12:05:42 PDT 2015","2015-09-09 19:08:08 UTC","","","152","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/arahn0404/health/","NA","19","https://s-media-cache-ak0.pinimg.com/236x/c8/a5/21/c8a52113fc321354fad38059d2483cfc.jpg","499477414893255027","69","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Infographic|Weight loss / Dieting|Food / drink|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Indoors","","","{}","{}","{}","Food/Drink","","","24 Reasons to Eat More Coconut Oil","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3FW4EL5A3LORAFSDURQLOHLK5SX22J","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3U84XHCDICDU6O86DENPTRO9ODZ4ZH","A1VYRD3HO2WDUN","Approved","Sun Sep 06 12:53:42 PDT 2015","Sun Sep 06 13:01:10 PDT 2015","Wed Sep 09 13:01:10 PDT 2015","2015-09-09 20:03:07 UTC","","","448","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/sweetdarky2407/health/","NA","47","https://s-media-cache-ak0.pinimg.com/236x/61/29/4f/61294f3a5b779f33f76bab6c1054a32e.jpg","177118197815198334","177","1","Male","60","Asian","","{}","{}","{}","Health|Science|Infographic|Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink","","","Whopper, medium fries (salted) and one 22 oz soda:
1,360 calories, 164g carbs, 65g fat, 35g protein, 1,865mg sodium 
Or, you can have all this. :)
1,360 calories, 115g carbs, 59g fat, 80g protein, 1,823mg sodium
One more thing, you will also go from 0% to 45% of your daily calcium requirements.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"33TGB4G0LPHMVUPN1VVAFUO6IEATXC","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3B2X28YI3WFC3D94QO01471KT24B6Q","A3KOVCQYR8K3HY","Approved","Sun Sep 06 23:43:59 PDT 2015","Sun Sep 06 23:46:53 PDT 2015","Wed Sep 09 23:46:53 PDT 2015","2015-09-10 06:48:09 UTC","","","174","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/artchic07/health/","https://s-media-cache-ak0.pinimg.com/avatars/artchic07_1331347032_30.jpg","18","https://s-media-cache-ak0.pinimg.com/236x/de/49/d2/de49d2ef411bebee543ddf09ed3fd37b.jpg","37717715606169895","63","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Disease / Illness|Medicine|Science|Nutritional supplements / Herbs|Mental health|Emotional wellbeing|Sleep","","","Indoors","","","jar","{}","{}","Other","","","Natural Homemade Vapor Rub","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3HFWPF5AK9J90W5US6JWY93G90V3SX","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3NS0A6KXC48AI41Q8FPQ2GLCEWJGZJ","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 12:23:41 PDT 2015","Sun Sep 13 12:26:13 PDT 2015","Wed Sep 16 12:26:13 PDT 2015","","","","152","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/jengoertz/health/","https://s-media-cache-ak0.pinimg.com/avatars/jengoertz-1408157631_30.jpg","50","https://s-media-cache-ak0.pinimg.com/236x/d4/10/37/d41037921943a635f27caf2bef21299a.jpg","215750638373733259","191","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Medicine|Infographic|Emotional wellbeing","","","Don't know","","","words/text","{}","{}","Other","","","Cleveland Clinic Ice vs. Heat What's Better for Your Pain","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3BVS8WK9Q0VP9D6B2N4OCQV5OU6BI4","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","34T446B1C0E0Z7FV2ZGF6QXBYR40CL","A3KOVCQYR8K3HY","Approved","Thu Sep 10 15:54:22 PDT 2015","Thu Sep 10 15:58:27 PDT 2015","Sun Sep 13 15:58:27 PDT 2015","2015-09-13 23:03:08 UTC","","","245","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/sweetdarky2407/health/","NA","47","https://s-media-cache-ak0.pinimg.com/236x/5b/d1/7a/5bd17acfb10319092d14c1bfd16cc3c3.jpg","557390891353253016","180","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Infographic|Food / drink|Sugar|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","cravings","{}","{}","Food/Drink|Other","","","Craving This Means Your Missing This","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3YD0MU1NC21N1JKNDI0VQQLQSWB7AB","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3WMINLGALB3W0KDDU1D8VW9O7CWAC0","A1VYRD3HO2WDUN","Approved","Thu Sep 10 08:03:52 PDT 2015","Thu Sep 10 08:08:12 PDT 2015","Sun Sep 13 08:08:12 PDT 2015","2015-09-13 15:13:08 UTC","","","260","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/jackiekeller19/health/","NA","1","https://s-media-cache-ak0.pinimg.com/236x/6d/a1/d8/6da1d8c7509fb81843584c7efd215d7f.jpg","11047961561585941","1","1","Male","60","Asian","","{}","{}","{}","Health|Disease / Illness|Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink","","","DID YOU KNOW?
Monsanto is the creator of Saccharine, Aspartame, PCBs, DDT, Agent Orange, Bovine Growth Hormone & Glyphosate, which have all been linked to health problems.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3QD8LUVX4XYKASEX0ZDCCEIS2BO5XX","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3I02618YA06Z9I0F5BG5FXKPDV0UP1","A1VYRD3HO2WDUN","Approved","Tue Sep 08 21:15:43 PDT 2015","Tue Sep 08 21:19:43 PDT 2015","Fri Sep 11 21:19:43 PDT 2015","2015-09-12 04:23:10 UTC","","","240","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/skramm/health/","https://s-media-cache-ak0.pinimg.com/avatars/skramm_1330567131_30.jpg","40","https://s-media-cache-ak0.pinimg.com/236x/78/ab/13/78ab13c5e8ed573bba524b938c444eac.jpg","160300067959551276","147","1","Male","60","Asian","C","{}","{}","{}","","Food / drink","","","Indoors","","{}","{}","{}","","Food/Drink","","{}","{}","{}","Average","Not at all","","Not at all","","Not at all","","Not at all","","1","","No","","No","","","","","Not at all","Not at all","Yes","","Hand","Hand","Don't know","","Don't know","","Don't know","Don't know","","Average"
"338431Z1FLFML6Y3WF3JW2WVIP8ORP","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3T3IWE1XG6N59HM55J5KA6OXZC1TQK","A3KOVCQYR8K3HY","Approved","Tue Sep 08 00:23:22 PDT 2015","Tue Sep 08 00:30:29 PDT 2015","Fri Sep 11 00:30:29 PDT 2015","2015-09-11 07:33:09 UTC","","","427","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/annett07/health/","https://s-media-cache-ak0.pinimg.com/avatars/annett07_1357703371_30.jpg","38","https://s-media-cache-ak0.pinimg.com/236x/fa/4a/4e/fa4a4e75a35195e5d904ac205fd137bd.jpg","271693789992232885","142","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Physical fitness / Sport|Mental health|Emotional wellbeing","","Outdoors","Outdoors","","{}","{}","{}","","Nature Scene","","{}","No words","{}","Very healthy","Somewhat","","Somewhat","","Somewhat","","Somewhat","1","1","","Don't know","","Don't know","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper arm|Hand","Head|Face|Upper arm|Lower arm|Hand","White / Non-Hispanic","","Female","","30 to 49","Happy","","In-shape/athletic"
"3BA7SXOG1JQJ0EBNPYENZG6V3K48R6","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3KYQYYSHYV7V7GDS4GD1GXBBHR2DOO","A3KOVCQYR8K3HY","Approved","Wed Sep 09 09:30:04 PDT 2015","Wed Sep 09 09:36:54 PDT 2015","Sat Sep 12 09:36:54 PDT 2015","2015-09-12 16:38:08 UTC","","","410","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/soniurnezis/health/","https://s-media-cache-ak0.pinimg.com/avatars/soniurnezis-1405826722_30.jpg","42","https://s-media-cache-ak0.pinimg.com/236x/82/2e/38/822e389a6ec9d9d76f3334659af30d16.jpg","203506476889296381","156","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Infographic|Physical fitness / Sport|Fitness equipment|Workout plan/instructions|Weight loss / Dieting|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Indoors","","{}","{}","{}","","Fitness Equipment","","{}","The Get-Hard-As-A-Rock Resistance Band Workout","{}","Very healthy","Very much","","Very much","","Very much","","Somewhat","1","1","","Yes","","Yes","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Head|Face|Upper arm|Lower arm|Lower leg","Black / Non-Hispanic","","Female","","18 to 29","Happy","","In-shape/athletic"
